Level,Column,Location,Samples,Groups,States,Chi-square,dof,p-value,Level FDR p-value,Global FDR p-value,Significant (global FDR<0.05)
2,21913,SNP_105824,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,21951,SNP_105968,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,21971,SNP_106060,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,21974,SNP_106069,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22061,SNP_106278,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22096,SNP_106457,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22459,SNP_108037,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22498,SNP_108221,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22503,SNP_108244,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22525,SNP_108366,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22534,SNP_108400,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22592,SNP_108799,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22652,SNP_109046,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22685,SNP_109223,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22697,SNP_109278,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22731,SNP_109402,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22830,SNP_109871,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22833,SNP_109881,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22844,SNP_109936,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22907,SNP_110247,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22909,SNP_110253,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22918,SNP_110277,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,22968,SNP_110427,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23040,SNP_110782,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23060,SNP_110850,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23104,SNP_111005,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23196,SNP_111508,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23327,SNP_112139,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23370,SNP_112360,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23396,SNP_112509,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23411,SNP_112575,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23415,SNP_112601,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23422,SNP_112626,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23431,SNP_112678,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23521,SNP_113135,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23656,SNP_113754,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23822,SNP_114404,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23824,SNP_114437,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23840,SNP_114567,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23857,SNP_114696,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23896,SNP_114875,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,23915,SNP_114937,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24003,SNP_115314,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24015,SNP_115358,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24060,SNP_115633,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24082,SNP_115751,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24108,SNP_115831,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24282,SNP_116652,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24353,SNP_116955,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24520,SNP_117870,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24645,SNP_118396,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24854,SNP_119497,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,24926,SNP_119863,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25037,SNP_120521,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25050,SNP_120615,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25098,SNP_120905,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25163,SNP_121284,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25349,SNP_122025,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25437,SNP_122364,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25443,SNP_122393,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25468,SNP_122509,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25507,SNP_122652,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25517,SNP_122689,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25562,SNP_123034,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25877,SNP_124325,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,25992,SNP_125013,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26066,SNP_125307,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26078,SNP_125346,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26105,SNP_125464,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26263,SNP_126297,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26340,SNP_126679,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26397,SNP_126835,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26434,SNP_127129,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26470,SNP_127533,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26527,SNP_127871,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26594,SNP_128117,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26596,SNP_128122,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26700,SNP_128633,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26834,SNP_129121,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26922,SNP_129539,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26923,SNP_129557,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,26979,SNP_129766,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27016,SNP_129972,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27298,SNP_131409,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27348,SNP_131647,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27497,SNP_132290,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27538,SNP_132438,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27578,SNP_132570,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27701,SNP_133163,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27715,SNP_133231,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27877,SNP_133870,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27910,SNP_134021,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27921,SNP_134055,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27968,SNP_134284,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,27978,SNP_134367,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28129,SNP_135168,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28151,SNP_135243,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28238,SNP_135790,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28344,SNP_136245,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28358,SNP_136344,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28409,SNP_136562,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28432,SNP_136699,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28467,SNP_136825,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28470,SNP_136831,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28513,SNP_137161,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28545,SNP_137260,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28561,SNP_137344,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28818,SNP_138481,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,28986,SNP_139358,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29041,SNP_139653,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29065,SNP_139880,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29067,SNP_139892,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29089,SNP_140055,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29127,SNP_140205,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29182,SNP_140478,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29335,SNP_141083,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29547,SNP_141914,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29710,SNP_142593,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29758,SNP_142934,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29783,SNP_143073,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29811,SNP_143165,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29844,SNP_143284,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29878,SNP_143395,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29887,SNP_143463,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29908,SNP_143607,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,29911,SNP_143639,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30020,SNP_144154,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30070,SNP_144445,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30085,SNP_144536,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30107,SNP_144639,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30119,SNP_144696,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30133,SNP_144781,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30258,SNP_145240,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30273,SNP_145336,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30274,SNP_145337,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30312,SNP_145479,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30341,SNP_145685,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30366,SNP_145871,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30472,SNP_146508,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30473,SNP_146514,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30493,SNP_146632,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30824,SNP_148026,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30913,SNP_148488,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30949,SNP_148826,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30986,SNP_149086,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30987,SNP_149087,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,30998,SNP_149176,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31044,SNP_149344,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31052,SNP_149406,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31150,SNP_149882,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31229,SNP_150145,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31250,SNP_150209,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31282,SNP_150297,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31290,SNP_150373,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31419,SNP_150986,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31652,SNP_151921,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31722,SNP_152400,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,31760,SNP_152528,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32090,SNP_154228,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32103,SNP_154265,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32205,SNP_154720,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32217,SNP_154759,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32227,SNP_154797,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32479,SNP_155777,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32555,SNP_156196,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32857,SNP_157707,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32865,SNP_157755,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32873,SNP_157846,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32894,SNP_157968,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32903,SNP_157995,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,32970,SNP_158366,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33335,SNP_160142,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33357,SNP_160258,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33388,SNP_160412,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33402,SNP_160465,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33484,SNP_160827,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33646,SNP_161458,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33717,SNP_161721,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33788,SNP_162095,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33789,SNP_162101,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33827,SNP_162393,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33842,SNP_162499,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33920,SNP_163042,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33926,SNP_163099,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33949,SNP_163253,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,33959,SNP_163371,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34180,SNP_164293,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34201,SNP_164387,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34272,SNP_164795,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34355,SNP_165334,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34495,SNP_166042,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34645,SNP_166639,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34934,SNP_168020,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34951,SNP_168131,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,34982,SNP_168299,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35066,SNP_168632,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35077,SNP_168685,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35112,SNP_168967,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35125,SNP_169047,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35154,SNP_169193,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35163,SNP_169212,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35191,SNP_169332,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35244,SNP_169752,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35250,SNP_169782,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35252,SNP_169806,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35262,SNP_169872,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35394,SNP_170528,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35410,SNP_170615,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35476,SNP_170942,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35482,SNP_170953,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35496,SNP_171053,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35582,SNP_171450,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35657,SNP_171703,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35720,SNP_172010,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35787,SNP_172231,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,35813,SNP_172320,100,22,2,25.170068027210885,21,0.2398734569522439,0.43279388562928667,0.3808798400668069,False
2,1733,SNP_008991,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,2156,SNP_010577,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,2684,SNP_013428,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,3489,SNP_017407,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,3626,SNP_017989,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,5874,SNP_029188,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,6063,SNP_030002,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,6093,SNP_030096,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,7392,SNP_036268,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,8304,SNP_040854,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,8305,SNP_040855,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,8306,SNP_040856,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,8307,SNP_040858,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,8308,SNP_040859,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,8639,SNP_042705,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,9825,SNP_048120,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,10703,SNP_051928,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,10821,SNP_052568,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,11123,SNP_054156,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,12745,SNP_062447,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,13716,SNP_066991,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,13719,SNP_066998,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,14057,SNP_068684,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,14650,SNP_071487,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,14770,SNP_072053,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,14964,SNP_073135,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,15430,SNP_075443,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
2,15706,SNP_077034,100,22,2,25.17006802721088,21,0.23987345695224402,0.43279388562928667,0.3808798400668069,False
